soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
45-2091,Agricultural Equipment Operators,518,28830.0,28830.0,39750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",519,284000.0,284000.0,34300.0,2864.0,10990.0,2282.0,4741.0,449.0,5943.0,13854.0,7023.0,6392.0,2864.0,10990.0,2282.0,4741.0,449.0,5943.0,13854.0,7023.0,6392.0,0.010084507042253521,0.03869718309859155,0.008035211267605634,0.016693661971830986,0.0015809859154929577,0.02092605633802817,0.04878169014084507,0.02472887323943662,0.022507042253521126
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",520,33020.0,33020.0,36290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2099,"Agricultural Workers, All Other",521,6100.0,6100.0,39180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-3011,Fishers and Related Fishing Workers,522,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
45-3021,Hunters and Trappers,522,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
45-4011,Forest and Conservation Workers,523,6080.0,6080.0,36010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4021,Fallers,524,4530.0,4530.0,58130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4022,Logging Equipment Operators,525,24780.0,24780.0,46570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4023,Log Graders and Scalers,526,3950.0,3950.0,44570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4029,"Logging Workers, All Other",527,3490.0,3490.0,47850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,528,720900.0,720900.0,77650.0,2444.0,525.0,1971.0,127.0,36.0,59.0,2969.0,2098.0,95.0,2444.0,525.0,1971.0,127.0,36.0,59.0,2969.0,2098.0,95.0,0.003390206686086836,0.0007282563462338743,0.0027340823970037455,0.00017616867804133723,4.993757802746567e-05,8.18421417672354e-05,0.0041184630323207105,0.0029102510750450825,0.00013177971979470106
47-2011,Boilermakers,529,13570.0,13570.0,69780.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.001105379513633014,0.0,0.0,0.0,0.0,0.0,0.001105379513633014,0.0,0.0
47-2021,Brickmasons and Blockmasons,530,55530.0,55530.0,62380.0,16.0,0.0,15.0,0.0,0.0,0.0,16.0,15.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,16.0,15.0,0.0,0.00028813254096884565,0.0,0.0002701242571582928,0.0,0.0,0.0,0.00028813254096884565,0.0002701242571582928,0.0
47-2022,Stonemasons,531,10220.0,10220.0,56100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2031,Carpenters,532,689770.0,689770.0,58210.0,24.0,268.0,18.0,28.0,0.0,0.0,292.0,46.0,0.0,24.0,268.0,18.0,28.0,0.0,0.0,292.0,46.0,0.0,3.4794206764573696e-05,0.00038853530887107294,2.6095655073430274e-05,4.059324122533598e-05,0.0,0.0,0.00042332951563564666,6.668889629876625e-05,0.0
47-2041,Carpet Installers,533,17400.0,17400.0,49520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",534,20710.0,20710.0,54870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2043,Floor Sanders and Finishers,535,4270.0,4270.0,49330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2044,Tile and Marble Setters,536,40760.0,40760.0,53680.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0022571148184494603,0.0,0.0,0.0,0.0,0.0022571148184494603,0.0,0.0
47-2051,Cement Masons and Concrete Finishers,537,196730.0,196730.0,53890.0,174.0,251.0,129.0,54.0,0.0,141.0,425.0,183.0,141.0,174.0,251.0,129.0,54.0,0.0,141.0,425.0,183.0,141.0,0.0008844609363086464,0.001275860316169369,0.0006557210389874447,0.00027448787678544196,0.0,0.0007167183449397652,0.0021603212524780157,0.0009302089157728867,0.0007167183449397652
47-2053,Terrazzo Workers and Finishers,538,1460.0,1460.0,61680.0,17.0,117.0,0.0,0.0,0.0,39.0,134.0,0.0,39.0,17.0,117.0,0.0,0.0,0.0,39.0,134.0,0.0,39.0,0.011643835616438357,0.08013698630136987,0.0,0.0,0.0,0.02671232876712329,0.09178082191780822,0.0,0.02671232876712329
47-2061,Construction Laborers,539,1012780.0,1012780.0,46350.0,197.0,122.0,176.0,0.0,0.0,0.0,319.0,176.0,0.0,197.0,122.0,176.0,0.0,0.0,0.0,319.0,176.0,0.0,0.00019451410967831118,0.00012046051462311656,0.0001737791030628567,0.0,0.0,0.0,0.00031497462430142776,0.0001737791030628567,0.0
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",540,41470.0,41470.0,52730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2072,Pile Driver Operators,541,3290.0,3290.0,70220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,542,423040.0,423040.0,59420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2081,Drywall and Ceiling Tile Installers,543,91590.0,91590.0,57880.0,60.0,258.0,35.0,69.0,0.0,113.0,318.0,104.0,113.0,60.0,258.0,35.0,69.0,0.0,113.0,318.0,104.0,113.0,0.0006550933508024893,0.0028169014084507044,0.00038213778796811876,0.0007533573534228628,0.0,0.001233759144011355,0.0034719947592531937,0.0011354951413909816,0.001233759144011355
47-2082,Tapers,544,14290.0,14290.0,65880.0,0.0,69.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.004828551434569629,0.0,0.0,0.0,0.0,0.004828551434569629,0.0,0.0
47-2111,Electricians,545,690050.0,690050.0,65280.0,56.0,419.0,18.0,159.0,0.0,109.0,475.0,177.0,109.0,56.0,419.0,18.0,159.0,0.0,109.0,475.0,177.0,109.0,8.115353959857981e-05,0.0006072023766393739,2.608506629954351e-05,0.0002304180856459677,0.0,0.00015795956814723572,0.0006883559162379538,0.0002565031519455112,0.00015795956814723572
47-2121,Glaziers,546,51630.0,51630.0,55160.0,0.0,163.0,0.0,104.0,0.0,0.0,163.0,104.0,0.0,0.0,163.0,0.0,104.0,0.0,0.0,163.0,104.0,0.0,0.0,0.0031570792175092,0.0,0.0020143327522758087,0.0,0.0,0.0031570792175092,0.0020143327522758087,0.0
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",547,33130.0,33130.0,48870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2132,"Insulation Workers, Mechanical",548,25660.0,25660.0,59100.0,287.0,52.0,274.0,0.0,0.0,0.0,339.0,274.0,0.0,287.0,52.0,274.0,0.0,0.0,0.0,339.0,274.0,0.0,0.011184723304754481,0.0020265003897116133,0.010678098207326578,0.0,0.0,0.0,0.013211223694466095,0.010678098207326578,0.0
47-2141,"Painters, Construction and Maintenance",549,215680.0,215680.0,49350.0,82.0,145.0,53.0,23.0,0.0,17.0,227.0,76.0,17.0,82.0,145.0,53.0,23.0,0.0,17.0,227.0,76.0,17.0,0.0003801928783382789,0.0006722922848664689,0.00024573442136498517,0.00010663946587537092,0.0,7.882047477744808e-05,0.0010524851632047478,0.00035237388724035606,7.882047477744808e-05
47-2142,Paperhangers,550,2220.0,2220.0,49030.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0
47-2151,Pipelayers,551,36070.0,36070.0,51230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",552,427920.0,427920.0,65190.0,460.0,1351.0,358.0,459.0,0.0,357.0,1811.0,817.0,357.0,460.0,1351.0,358.0,459.0,0.0,357.0,1811.0,817.0,357.0,0.0010749672836044121,0.0031571321742381755,0.0008366049728921294,0.001072630398205272,0.0,0.0008342680874929893,0.004232099457842587,0.0019092353710974013,0.0008342680874929893
47-2161,Plasterers and Stucco Masons,553,25950.0,25950.0,55650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2171,Reinforcing Iron and Rebar Workers,554,17270.0,17270.0,57780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2181,Roofers,555,131980.0,131980.0,51910.0,149.0,118.0,111.0,20.0,0.0,17.0,267.0,131.0,17.0,149.0,118.0,111.0,20.0,0.0,17.0,267.0,131.0,17.0,0.0011289589331716927,0.0008940748598272465,0.0008410365206849523,0.00015153811183512653,0.0,0.00012880739505985756,0.002023033792998939,0.0009925746325200788,0.00012880739505985756
47-2211,Sheet Metal Workers,556,120810.0,120810.0,61300.0,1252.0,372.0,814.0,158.0,285.0,151.0,1624.0,972.0,436.0,1252.0,372.0,814.0,158.0,285.0,151.0,1624.0,972.0,436.0,0.010363380514858042,0.003079215296746958,0.006737852826752752,0.0013078387550699445,0.0023590762354109758,0.001249896531744061,0.013442595811605,0.008045691581822697,0.0036089727671550368
47-2221,Structural Iron and Steel Workers,557,66810.0,66810.0,64800.0,143.0,112.0,117.0,19.0,0.0,18.0,255.0,136.0,18.0,143.0,112.0,117.0,19.0,0.0,18.0,255.0,136.0,18.0,0.0021403981439904207,0.0016763957491393504,0.0017512348450830714,0.0002843885645861398,0.0,0.0002694207453973956,0.003816793893129771,0.002035623409669211,0.0002694207453973956
47-2231,Solar Photovoltaic Installers,558,27760.0,27760.0,47970.0,1874.0,1044.0,1283.0,353.0,204.0,462.0,2918.0,1636.0,666.0,1874.0,1044.0,1283.0,353.0,204.0,462.0,2918.0,1636.0,666.0,0.06750720461095101,0.03760806916426513,0.04621757925072046,0.012716138328530259,0.007348703170028818,0.01664265129682997,0.10511527377521614,0.05893371757925072,0.02399135446685879
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",559,17730.0,17730.0,44230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3012,Helpers--Carpenters,560,24580.0,24580.0,38880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3013,Helpers--Electricians,561,71000.0,71000.0,38840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",562,8630.0,8630.0,38040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",563,46760.0,46760.0,37590.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0006629597946963216,0.0,0.0,0.0,0.0,0.0006629597946963216,0.0,0.0
47-3016,Helpers--Roofers,564,5790.0,5790.0,40880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3019,"Helpers, Construction Trades, All Other",565,27920.0,27920.0,40790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-4011,Construction and Building Inspectors,566,128950.0,128950.0,70130.0,224.0,346.0,192.0,58.0,0.0,59.0,570.0,250.0,59.0,224.0,346.0,192.0,58.0,0.0,59.0,570.0,250.0,59.0,0.0017371074059713068,0.0026832105467235363,0.001488949205118263,0.0004497867390461419,0.0,0.00045754168282279955,0.004420317952694843,0.0019387359441644049,0.00045754168282279955
47-4021,Elevator Installers and Repairers,567,24380.0,24380.0,93960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4031,Fence Erectors,568,27060.0,27060.0,43780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4041,Hazardous Materials Removal Workers,569,46780.0,46780.0,51620.0,56.0,118.0,37.0,54.0,0.0,0.0,174.0,91.0,0.0,56.0,118.0,37.0,54.0,0.0,0.0,174.0,91.0,0.0,0.0011970927746900385,0.0025224454895254383,0.0007909362975630611,0.0011543394613082515,0.0,0.0,0.003719538264215477,0.0019452757588713126,0.0
47-4051,Highway Maintenance Workers,570,143330.0,143330.0,45790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,571,18600.0,18600.0,63840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,572,27660.0,27660.0,47580.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0005422993492407809,0.0,0.0,0.0,0.0,0.0005422993492407809,0.0,0.0
47-4091,Segmental Pavers,573,14940.0,14940.0,48620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4099,"Construction and Related Workers, All Other",574,14940.0,14940.0,48620.0,0.0,206.0,0.0,0.0,0.0,23.0,206.0,0.0,23.0,0.0,206.0,0.0,0.0,0.0,23.0,206.0,0.0,23.0,0.0,0.013788487282463187,0.0,0.0,0.0,0.001539491298527443,0.013788487282463187,0.0,0.001539491298527443
47-5011,"Derrick Operators, Oil and Gas",575,10950.0,10950.0,53770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5012,"Rotary Drill Operators, Oil and Gas",576,12190.0,12190.0,60450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5013,"Service Unit Operators, Oil, Gas, and Mining",577,36320.0,36320.0,57170.0,17.0,74.0,0.0,0.0,0.0,35.0,91.0,0.0,35.0,17.0,74.0,0.0,0.0,0.0,35.0,91.0,0.0,35.0,0.00046806167400881055,0.002037444933920705,0.0,0.0,0.0,0.0009636563876651982,0.0025055066079295155,0.0,0.0009636563876651982
47-5021,"Earth Drillers, Except Oil and Gas (#)",579,21365.0,21365.0,57725.07839925111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",579,2355.0,2355.0,61560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5041,Continuous Mining Machine Operators,580,13500.0,13500.0,57120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5042,Mine Cutting and Channeling Machine Operators,583,1135.0,1135.0,61990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5049,"Mining Machine Operators, All Other (#)",583,4280.0,4280.0,55545.68925233645,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-5051,"Rock Splitters, Quarry",584,3910.0,3910.0,47010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5061,"Roof Bolters, Mining",581,1700.0,1700.0,63990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5071,"Roustabouts, Oil and Gas",585,39100.0,39100.0,45750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5081,Helpers--Extraction Workers,586,6910.0,6910.0,44410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5099,"Extraction Workers, All Other",583,3145.0,3145.0,53220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",587,559050.0,559050.0,76020.0,746.0,438.0,554.0,160.0,0.0,103.0,1184.0,714.0,103.0,746.0,438.0,554.0,160.0,0.0,103.0,1184.0,714.0,103.0,0.0013344065825954745,0.0007834719613630266,0.0009909668187103122,0.00028619980323763526,0.0,0.0001842411233342277,0.002117878543958501,0.0012771666219479475,0.0001842411233342277
49-2011,"Computer, Automated Teller, and Office Machine Repairers",588,81440.0,81440.0,47120.0,4993.0,9423.0,3985.0,5910.0,401.0,3162.0,14416.0,9895.0,3563.0,4993.0,9423.0,3985.0,5910.0,401.0,3162.0,14416.0,9895.0,3563.0,0.06130893909626719,0.1157048133595285,0.04893172888015717,0.07256876227897839,0.004923870333988212,0.03882612966601179,0.17701375245579568,0.12150049115913555,0.04375
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",589,13020.0,13020.0,62570.0,114.0,169.0,103.0,0.0,0.0,0.0,283.0,103.0,0.0,114.0,169.0,103.0,0.0,0.0,0.0,283.0,103.0,0.0,0.008755760368663594,0.012980030721966206,0.007910906298003072,0.0,0.0,0.0,0.0217357910906298,0.007910906298003072,0.0
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",590,168180.0,168180.0,61670.0,2494.0,843.0,1408.0,388.0,647.0,197.0,3337.0,1796.0,844.0,2494.0,843.0,1408.0,388.0,647.0,197.0,3337.0,1796.0,844.0,0.01482934950648115,0.005012486621476989,0.008371982399809727,0.0023070519681293853,0.003847068616958021,0.0011713640147461054,0.01984183612795814,0.010679034367939114,0.005018432631704126
49-2091,Avionics Technicians,591,20200.0,20200.0,74730.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0018811881188118811,0.0,0.0,0.0,0.0,0.0018811881188118811,0.0,0.0
49-2092,"Electric Motor, Power Tool, and Related Repairers",592,15390.0,15390.0,51500.0,53.0,364.0,0.0,113.0,0.0,164.0,417.0,113.0,164.0,53.0,364.0,0.0,113.0,0.0,164.0,417.0,113.0,164.0,0.003443794671864847,0.023651721897335932,0.0,0.007342430149447693,0.0,0.010656270305393113,0.02709551656920078,0.007342430149447693,0.010656270305393113
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",593,8530.0,8530.0,71740.0,62.5,157.0,19.0,51.0,0.0,37.0,219.5,70.0,37.0,60.42769744160178,157.0,18.027808676307007,51.0,0.0,37.0,217.42769744160177,69.027808676307,37.0,0.00708413803535777,0.018405627198124268,0.0021134593993325916,0.005978898007033997,0.0,0.004337631887456037,0.025489765233482037,0.00809235740636659,0.004337631887456037
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",594,51650.0,51650.0,66650.0,234.0,168.0,168.0,0.0,0.0,0.0,402.0,168.0,0.0,234.0,168.0,168.0,0.0,0.0,0.0,402.0,168.0,0.0,0.004530493707647628,0.0032526621490803487,0.0032526621490803487,0.0,0.0,0.0,0.007783155856727977,0.0032526621490803487,0.0
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",595,25440.0,25440.0,88770.0,0.0,81.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0031839622641509436,0.0,0.0,0.0,0.0,0.0031839622641509436,0.0,0.0
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",596,9450.0,9450.0,45720.0,132.5,264.0,36.0,134.0,0.0,56.0,396.5,170.0,56.0,134.57230255839823,264.0,36.972191323692996,134.0,0.0,56.0,398.57230255839823,170.97219132369298,56.0,0.014240455297184998,0.027936507936507936,0.003912401198274391,0.01417989417989418,0.0,0.005925925925925926,0.04217696323369294,0.01809229537816857,0.005925925925925926
49-2097,Electronic Home Entertainment Equipment Installers and Repairers,597,22200.0,22200.0,48450.0,256.0,1048.0,159.0,543.0,0.0,312.0,1304.0,702.0,312.0,256.0,1048.0,159.0,543.0,0.0,312.0,1304.0,702.0,312.0,0.011531531531531532,0.047207207207207204,0.007162162162162162,0.02445945945945946,0.0,0.014054054054054054,0.058738738738738736,0.031621621621621625,0.014054054054054054
49-2098,Security and Fire Alarm Systems Installers,598,80720.0,80720.0,54280.0,418.0,300.0,341.0,135.0,0.0,39.0,718.0,476.0,39.0,418.0,300.0,341.0,135.0,0.0,39.0,718.0,476.0,39.0,0.005178394449950446,0.0037165510406342913,0.004224479682854311,0.001672447968285431,0.0,0.0004831516352824579,0.008894945490584737,0.0058969276511397425,0.0004831516352824579
49-3011,Aircraft Mechanics and Service Technicians,599,134070.0,134070.0,72640.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.00023868128589542778,0.0,0.0,0.0,0.0,0.00023868128589542778,0.0,0.0
49-3021,Automotive Body and Related Repairers,600,138760.0,138760.0,53220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3022,Automotive Glass Installers and Repairers,601,17370.0,17370.0,43900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
