soc_2010,title_2010,group_id,oews_tot_emp_imputed,oews_a_mean,net_emp_pc_1p_api_count_pc,net_emp_pc_1p_api_count_pc_winsorized,net_emp_pc_claude_ai_count_pc,net_emp_pc_claude_ai_count_pc_winsorized,net_emp_pc_total_count_pc,net_emp_pc_total_count_pc_winsorized
43-4199,"Information and Record Clerks, All Other",488,143910.0,50200.0,,,,,,
43-5011,Cargo and Freight Agents,489,97800.0,55420.0,0.0080061349693252,0.0080061349693252,-0.0001124744376278001,-0.0001124744376278001,0.0078936605316974,0.0078936605316974
43-5021,Couriers and Messengers,490,71920.0,40060.0,0.0030728587319243,0.0030728587319243,-0.0002363737486094997,-0.0002363737486094997,0.0028364849833148005,0.0028364849833148005
43-5031,"Police, Fire, and Ambulance Dispatchers",491,101140.0,54800.0,0.0014929800276843,0.0014929800276843,0.0011271504844770001,0.0011271504844770001,0.0026201305121614,0.0026201305121614
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",492,211000.0,53150.0,0.0008056872037914,0.0008056872037914,-0.0002748815165876,-0.0002748815165876,0.0005308056872038,0.0005308056872038
43-5041,"Meter Readers, Utilities",493,19620.0,55810.0,0.0007645259938837,0.0007645259938837,0.0,0.0,0.0007645259938837,0.0007645259938837
43-5051,Postal Service Clerks,494,78060.0,61070.0,0.0,0.0,-0.0002049705354855,-0.0002049705354855,-0.0002049705354855,-0.0002049705354855
43-5052,Postal Service Mail Carriers,495,336040.0,59880.0,0.0,0.0,-6.546839661945007e-05,-6.546839661945007e-05,-6.546839661945007e-05,-6.546839661945007e-05
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",496,111930.0,58310.0,0.0002144197266148,0.0002144197266148,0.0,0.0,0.0002144197266148,0.0002144197266148
43-5061,"Production, Planning, and Expediting Clerks",497,385000.0,60420.0,0.0004883116883116,0.0004883116883116,0.00018181818181820002,0.00018181818181820002,0.0006701298701298,0.0006701298701298
43-5071,"Shipping, Receiving, and Traffic Clerks",498,857630.0,44890.0,0.0009456292340519,0.0009456292340519,1.2826043865070026e-05,1.2826043865070026e-05,0.0009584552779170498,0.0009584552779170498
43-5081,Stock Clerks and Order Fillers,783,2779530.0,38910.0,0.00032055779214469154,0.00032055779214469154,6.475914992799987e-06,6.475914992799987e-06,0.0003270337071375,0.0003270337071375
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",499,49720.0,46660.0,0.0028962188254223,0.0028962188254223,0.0049074818986324,0.0049074818986324,0.0078037007240547,0.0078037007240547
43-6011,Executive Secretaries and Executive Administrative Assistants,500,472770.0,77060.0,0.0045878545592994,0.0045878545592994,-0.0009497218520633996,-0.0009497218520633996,0.003638132707236001,0.003638132707236001
43-6012,Legal Secretaries,501,154540.0,60320.0,0.0030736378931021,0.0030736378931021,0.0012165135240067,0.0012165135240067,0.0042901514171089,0.0042901514171089
43-6013,Medical Secretaries,502,830760.0,45580.0,0.0006885261688092,0.0006885261688092,1.9259473253399996e-05,1.9259473253399996e-05,0.0007077856420627,0.0007077856420627
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",503,1737820.0,47640.0,0.0151995028253789,0.0151995028253789,0.0046995661230737,0.0046995661230737,0.0198990689484526,0.0198990689484526
43-9011,Computer Operators,25,219690.0,116700.0,0.031599071418817404,0.031599071418817404,0.007811006418134602,0.007811006418134602,0.03941007783695209,0.03941007783695209
43-9021,Data Entry Keyers,504,135280.0,42070.0,0.0250369603784743,0.0250369603784743,0.0018332347723240998,0.0018332347723240998,0.026870195150798297,0.026870195150798297
43-9022,Word Processors and Typists,505,36030.0,49730.0,0.2943658062725507,0.2943658062725507,0.1403552595059673,0.11014868948504469,0.434721065778518,0.434721065778518
43-9031,Desktop Publishers,506,4000.0,60250.0,0.38425,0.38425,0.1345,0.11014868948504469,0.5187499999999999,0.5187499999999999
43-9041,Insurance Claims and Policy Processing Clerks,507,229070.0,51980.0,0.010935521892871199,0.010935521892871199,-0.0015017243637315998,-0.0015017243637315998,0.009433797529139597,0.009433797529139597
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",508,62730.0,40200.0,0.0007173601147776,0.0007173601147776,0.0,0.0,0.0007173601147776,0.0007173601147776
43-9061,"Office Clerks, General",509,2510550.0,45470.0,0.0033773475931568996,0.0033773475931568996,0.0032948955408177005,0.0032948955408177005,0.006672243133974601,0.006672243133974601
43-9071,"Office Machine Operators, Except Computer",510,24740.0,41620.0,0.0209781729991915,0.0209781729991915,0.0016572352465643002,0.0016572352465643002,0.0226354082457559,0.0226354082457559
43-9081,Proofreaders and Copy Markers,511,5160.0,52730.0,0.008914728682170504,0.008914728682170504,-0.11027131782945729,-0.11027131782945729,-0.10135658914728679,-0.10135658914728679
43-9111,Statistical Assistants,512,5900.0,55470.0,20.115254237288138,0.7694687267493382,1.8445762711864404,0.11014868948504469,21.959830508474575,0.6644962923408083
43-9199,"Office and Administrative Support Workers, All Other",513,195890.0,48700.0,,,,,,
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",514,29530.0,63360.0,0.002539790044023,0.002539790044023,-0.0007111412123264,-0.0007111412123264,0.0018286488316966,0.0018286488316966
45-2011,Agricultural Inspectors,515,12090.0,55650.0,0.0,0.0,-0.0013234077750206,-0.0013234077750206,-0.0013234077750206,-0.0013234077750206
45-2021,Animal Breeders,516,1730.0,56150.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2041,"Graders and Sorters, Agricultural Products",517,26870.0,36080.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2091,Agricultural Equipment Operators,518,30940.0,43920.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",519,261690.0,37850.0,0.0070044709388972,0.0070044709388972,-0.0045932209866636,-0.0045932209866636,0.0024112499522335983,0.0024112499522335983
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",520,35420.0,38580.0,0.0,0.0,0.0,0.0,0.0,0.0
45-2099,"Agricultural Workers, All Other",521,4980.0,45780.0,,,,,,
45-3011,Fishers and Related Fishing Workers,522,43640.0,,0.0,0.0,0.0,0.0,0.0,0.0
45-3021,Hunters and Trappers,522,43640.0,,0.0,0.0,0.0,0.0,0.0,0.0
45-4011,Forest and Conservation Workers,523,5630.0,42830.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4021,Fallers,524,4110.0,59120.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4022,Logging Equipment Operators,525,22520.0,52020.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4023,Log Graders and Scalers,526,3310.0,48130.0,0.0,0.0,0.0,0.0,0.0,0.0
45-4029,"Logging Workers, All Other",527,2160.0,53820.0,,,,,,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,528,806080.0,84500.0,0.0024005061532353226,0.0024005061532353226,8.435887256838981e-05,8.435887256838981e-05,0.0024848650258039,0.0024848650258039
47-2011,Boilermakers,529,10170.0,76900.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2021,Brickmasons and Blockmasons,530,53520.0,65390.0,0.0002802690582959,0.0002802690582959,0.0,0.0,0.0002802690582959,0.0002802690582959
47-2022,Stonemasons,531,8750.0,57220.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2031,Carpenters,532,697740.0,64040.0,2.5797575027947374e-05,2.5797575027947374e-05,4.01295611545848e-05,4.01295611545848e-05,6.592713618253218e-05,6.592713618253218e-05
47-2041,Carpet Installers,533,14980.0,55860.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",534,24850.0,60550.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2043,Floor Sanders and Finishers,535,4140.0,50880.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2044,Tile and Marble Setters,536,38740.0,57590.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2051,Cement Masons and Concrete Finishers,537,205230.0,59360.0,0.0006285630755737,0.0006285630755737,-0.00042391463236370004,-0.00042391463236370004,0.0002046484432101,0.0002046484432101
47-2053,Terrazzo Workers and Finishers,538,1450.0,62330.0,0.0,0.0,-0.0268965517241379,-0.0268965517241379,-0.0268965517241379,-0.0268965517241379
47-2061,Construction Laborers,539,1057660.0,51260.0,0.0001664050829188,0.0001664050829188,0.0,0.0,0.0001664050829188,0.0001664050829188
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",540,45680.0,58660.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2072,Pile Driver Operators,541,3040.0,79000.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,542,469270.0,65180.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2081,Drywall and Ceiling Tile Installers,543,82900.0,62810.0,0.000422195416164,0.000422195416164,-0.0005307599517490999,-0.0005307599517490999,-0.00010856453558499997,-0.00010856453558499997
47-2082,Tapers,544,12500.0,70390.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2111,Electricians,545,742580.0,69630.0,2.423981254544965e-05,2.423981254544965e-05,6.73328126262e-05,6.73328126262e-05,9.15726251717e-05,9.15726251717e-05
47-2121,Glaziers,546,57000.0,60260.0,0.0,0.0,0.0018245614035087,0.0018245614035087,0.0018245614035087,0.0018245614035087
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",547,38610.0,53440.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2132,"Insulation Workers, Mechanical",548,25640.0,63540.0,0.0106864274570982,0.0106864274570982,0.0,0.0,0.0106864274570982,0.0106864274570982
47-2141,"Painters, Construction and Maintenance",549,224180.0,53710.0,0.0002364171647783,0.0002364171647783,2.676420733335371e-05,2.676420733335371e-05,0.0002631813721116537,0.0002631813721116537
47-2142,Paperhangers,550,1520.0,51900.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2151,Pipelayers,551,33580.0,54270.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",552,455940.0,69940.0,0.0007851910339079,0.0007851910339079,0.00022371364653239994,0.00022371364653239994,0.0010089046804404,0.0010089046804404
47-2161,Plasterers and Stucco Masons,553,20880.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2171,Reinforcing Iron and Rebar Workers,554,14140.0,62640.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2181,Roofers,555,136740.0,57090.0,0.0008117595436594,0.0008117595436594,2.1939447125900007e-05,2.1939447125900007e-05,0.0008336989907854,0.0008336989907854
47-2211,Sheet Metal Workers,556,117470.0,66110.0,0.004503277432536,0.004503277432536,5.958968247210018e-05,5.958968247210018e-05,0.0045628671150081,0.0045628671150081
47-2221,Structural Iron and Steel Workers,557,64720.0,69270.0,0.0018077873918417,0.0018077873918417,1.5451174289200027e-05,1.5451174289200027e-05,0.0018232385661310002,0.0018232385661310002
47-2231,Solar Photovoltaic Installers,558,28280.0,57380.0,0.038154172560113095,0.038154172560113095,-0.0038543140028288996,-0.0038543140028288996,0.034299858557284305,0.034299858557284305
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",559,15660.0,49730.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3012,Helpers--Carpenters,560,24610.0,42080.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3013,Helpers--Electricians,561,64440.0,42900.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",562,7220.0,40880.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",563,43640.0,41720.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3016,Helpers--Roofers,564,5170.0,42070.0,0.0,0.0,0.0,0.0,0.0,0.0
47-3019,"Helpers, Construction Trades, All Other",565,25510.0,44040.0,,,,,,
47-4011,Construction and Building Inspectors,566,137210.0,76430.0,0.0013993149187377,0.0013993149187377,-7.28809853509999e-06,-7.28809853509999e-06,0.0013920268202026,0.0013920268202026
47-4021,Elevator Installers and Repairers,567,23340.0,104860.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4031,Fence Erectors,568,22640.0,50550.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4041,Hazardous Materials Removal Workers,569,50570.0,55740.0,0.0007316590864148,0.0007316590864148,0.0010678267747676,0.0010678267747676,0.0017994858611825,0.0017994858611825
47-4051,Highway Maintenance Workers,570,151750.0,51410.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,571,16480.0,68270.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,572,29050.0,52730.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4091,Segmental Pavers,573,16765.0,52910.0,0.0,0.0,0.0,0.0,0.0,0.0
47-4099,"Construction and Related Workers, All Other",574,16765.0,52910.0,0.0,0.0,-0.0013719057560393,-0.0013719057560393,-0.0013719057560393,-0.0013719057560393
47-5011,"Derrick Operators, Oil and Gas",575,11040.0,62490.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5012,"Rotary Drill Operators, Oil and Gas",576,13090.0,70080.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5013,"Service Unit Operators, Oil, Gas, and Mining",577,44120.0,61530.0,0.0,0.0,-0.0007932910244786,-0.0007932910244786,-0.0007932910244786,-0.0007932910244786
47-5021,"Earth Drillers, Except Oil and Gas (#)",579,20250.0,63762.083950617285,0.0,0.0,0.0,0.0,0.0,0.0
47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",579,2840.0,66840.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5041,Continuous Mining Machine Operators,580,14340.0,63920.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5042,Mine Cutting and Channeling Machine Operators,583,1740.0,67830.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5049,"Mining Machine Operators, All Other (#)",583,4775.0,59535.39267015707,,,,,,
47-5051,"Rock Splitters, Quarry",584,3080.0,50540.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5061,"Roof Bolters, Mining",581,2230.0,74760.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5071,"Roustabouts, Oil and Gas",585,45330.0,49060.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5081,Helpers--Extraction Workers,586,6720.0,50330.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5099,"Extraction Workers, All Other",583,3035.0,54780.0,,,,,,
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",587,600680.0,82930.0,0.0009222880735166,0.0009222880735166,9.489245521749999e-05,9.489245521749999e-05,0.0010171805287341,0.0010171805287341
49-2011,"Computer, Automated Teller, and Office Machine Repairers",588,73010.0,49820.0,0.0490891658676893,0.0490891658676893,0.037638679632927004,0.037638679632927004,0.08672784550061638,0.08672784550061638
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",589,11400.0,69180.0,0.0090350877192982,0.0090350877192982,0.0,0.0,0.0090350877192982,0.0090350877192982
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",590,153890.0,66650.0,0.0049450906491649,0.0049450906491649,0.0012411462733120998,0.0012411462733120998,0.006186236922477099,0.006186236922477099
49-2091,Avionics Technicians,591,20900.0,82350.0,0.0,0.0,0.0,0.0,0.0,0.0
49-2092,"Electric Motor, Power Tool, and Related Repairers",592,16570.0,56820.0,0.0,0.0,-0.0030778515389256996,-0.0030778515389256996,-0.0030778515389256996,-0.0030778515389256996
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",593,7310.0,80980.0,0.0021776504297994,0.0021776504297994,0.0019151846785226004,0.0019151846785226004,0.004092835108322,0.004092835108322
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",594,59990.0,72950.0,0.0028004667444574,0.0028004667444574,0.0,0.0,0.0028004667444574,0.0028004667444574
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",595,23040.0,97460.0,0.0,0.0,0.0,0.0,0.0,0.0
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",596,10140.0,50240.0,0.0038541790294049,0.0038541790294049,0.0076923076923077,0.0076923076923077,0.0115464867217127,0.0115464867217127
49-2097,Electronic Home Entertainment Equipment Installers and Repairers,597,22170.0,55740.0,0.0071718538565629,0.0071718538565629,0.010419485791610299,0.010419485791610299,0.0175913396481732,0.0175913396481732
49-2098,Security and Fire Alarm Systems Installers,598,81510.0,60040.0,0.0041835357624831,0.0041835357624831,0.0011777695988222001,0.0011777695988222001,0.0053613053613053,0.0053613053613053
49-3011,Aircraft Mechanics and Service Technicians,599,136390.0,80780.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3021,Automotive Body and Related Repairers,600,155220.0,58830.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3022,Automotive Glass Installers and Repairers,601,18940.0,49580.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3023,Automotive Service Technicians and Mechanics,602,688840.0,55260.0,2.4679170779861795e-05,2.4679170779861795e-05,-0.00013500958132504177,-0.00013500958132504177,-0.00011033041054517996,-0.00011033041054517996
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,603,287230.0,62480.0,0.0001148905058663,0.0001148905058663,-4.1778365769592314e-05,-4.1778365769592314e-05,7.311214009669993e-05,7.311214009669993e-05
49-3041,Farm Equipment Mechanics and Service Technicians,604,36880.0,55290.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",605,180270.0,67580.0,9.43029899595052e-05,9.43029899595052e-05,-9.43029899595e-05,-9.43029899595e-05,0.0,0.0
49-3043,Rail Car Repairers,606,18300.0,67610.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3051,Motorboat Mechanics and Service Technicians,607,24250.0,56450.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3052,Motorcycle Mechanics,608,14010.0,49650.0,0.0,0.0,-0.0022840827980014,-0.0022840827980014,-0.0022840827980014,-0.0022840827980014
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,609,34240.0,48200.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3091,Bicycle Repairers,610,12590.0,41550.0,0.0,0.0,0.0,0.0,0.0,0.0
49-3092,Recreational Vehicle Service Technicians,611,18710.0,55380.0,0.0,0.0,-0.0016034206306787,-0.0016034206306787,-0.0016034206306787,-0.0016034206306787
49-3093,Tire Repairers and Changers,612,106620.0,39140.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9011,Mechanical Door Repairers,613,27970.0,54110.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",614,46920.0,75970.0,0.00012787723785170001,0.00012787723785170001,0.0,0.0,0.00012787723785170001,0.00012787723785170001
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",615,396870.0,62690.0,0.0004157532693325,0.0004157532693325,-0.00034520119938509996,-0.00034520119938509996,7.055206994740007e-05,7.055206994740007e-05
49-9031,Home Appliance Repairers,616,31940.0,53580.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9041,Industrial Machinery Mechanics,617,421940.0,67160.0,0.0010902023984452,0.0010902023984452,0.0009906621794568,0.0009906621794568,0.002080864577902,0.002080864577902
49-9043,"Maintenance Workers, Machinery",618,56540.0,61820.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9044,Millwrights,619,40660.0,68640.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9045,"Refractory Materials Repairers, Except Brickmasons",620,1100.0,61480.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9051,Electrical Power-Line Installers and Repairers,621,123680.0,90110.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9052,Telecommunications Line Installers and Repairers,622,98360.0,72440.0,0.0003965026433509,0.0003965026433509,0.0,0.0,0.0003965026433509,0.0003965026433509
49-9061,Camera and Photographic Equipment Repairers,623,2010.0,53420.0,0.15373134328358207,0.15373134328358207,0.0024875621890546977,0.0024875621890546977,0.1562189054726368,0.1562189054726368
49-9062,Medical Equipment Repairers,624,60830.0,66810.0,0.0007397665625513,0.0007397665625513,0.0,0.0,0.0007397665625513,0.0007397665625513
49-9063,Musical Instrument Repairers and Tuners,625,5730.0,49020.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9064,Watch Repairers,626,1300.0,62450.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9069,"Precision Instrument and Equipment Repairers, All Other",627,9680.0,70420.0,,,,,,
49-9071,"Maintenance and Repair Workers, General",628,1531700.0,52430.0,0.0,0.0,-2.2197558268590462e-05,-2.2197558268590462e-05,-2.2197558268590462e-05,-2.2197558268590462e-05
49-9081,Wind Turbine Service Technicians,629,11220.0,67580.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",630,28260.0,48530.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9092,Commercial Divers,631,3430.0,78110.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9093,"Fabric Menders, Except Garment",637,91845.0,53270.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9094,Locksmiths and Safe Repairers,632,15550.0,55200.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9095,Manufactured Building and Mobile Home Installers,633,2610.0,42620.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9096,Riggers,634,24190.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9097,Signal and Track Switch Repairers,635,8210.0,84940.0,0.0,0.0,0.0,0.0,0.0,0.0
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",636,97540.0,40750.0,0.0,0.0,-0.0001537830633586,-0.0001537830633586,-0.0001537830633586,-0.0001537830633586
49-9099,"Installation, Maintenance, and Repair Workers, All Other",637,91845.0,53270.0,0.0,0.0,0.0,0.0,0.0,0.0
51-1011,First-Line Supervisors of Production and Operating Workers,638,685140.0,74540.0,0.0,0.0,0.0,0.0,0.0,0.0
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",639,32890.0,66510.0,0.008239586500456,0.008239586500456,0.0,0.0,0.008239586500456,0.008239586500456
51-2021,"Coil Winders, Tapers, and Finishers",640,12170.0,48940.0,0.0,0.0,0.0,0.0,0.0,0.0
51-2022,Electrical and Electronic Equipment Assemblers,641,43640.0,,0.0054766269477543,0.0054766269477543,0.0,0.0,0.0054766269477543,0.0054766269477543
51-2023,Electromechanical Equipment Assemblers,642,43640.0,,0.0019935838680109,0.0019935838680109,0.0003895508707607001,0.0003895508707607001,0.0023831347387717,0.0023831347387717
51-2031,Engine and Other Machine Assemblers,643,38420.0,56040.0,0.0038521603331598004,0.0038521603331598004,-0.0010150963040083,-0.0010150963040083,0.0028370640291515,0.0028370640291515
51-2041,Structural Metal Fabricators and Fitters,644,53380.0,52740.0,0.0,0.0,0.0,0.0,0.0,0.0
51-2091,Fiberglass Laminators and Fabricators,645,18520.0,47320.0,0.0,0.0,0.0,0.0,0.0,0.0
51-2092,Team Assemblers,647,728900.0,44860.0,0.0,0.0,0.0,0.0,0.0,0.0
51-2093,Timing Device Assemblers and Adjusters,646,230.0,42410.0,0.8652173913043478,0.7694687267493382,0.11304347826086959,0.11014868948504469,0.9782608695652174,0.6644962923408083
51-2099,"Assemblers and Fabricators, All Other",648,728900.0,44860.0,,,,,,
51-3011,Bakers,649,231890.0,37670.0,0.0,0.0,-0.00038380266505670007,-0.00038380266505670007,-0.00038380266505670007,-0.00038380266505670007
51-3021,Butchers and Meat Cutters,650,140040.0,41300.0,0.0,0.0,0.0,0.0,0.0,0.0
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",651,141090.0,38640.0,0.0,0.0,0.0,0.0,0.0,0.0
51-3023,Slaughterers and Meat Packers,652,67500.0,40710.0,0.0,0.0,0.0,0.0,0.0,0.0
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",653,19500.0,44140.0,0.0,0.0,0.0,0.0,0.0,0.0
51-3092,Food Batchmakers,654,171660.0,42830.0,0.0,0.0,-0.00028544797856230007,-0.00028544797856230007,-0.00028544797856230007,-0.00028544797856230007
51-3093,Food Cooking Machine Operators and Tenders,655,27660.0,41930.0,0.0,0.0,0.0,0.0,0.0,0.0
51-3099,"Food Processing Workers, All Other",656,57920.0,39260.0,,,,,,
51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",734,88475.0,52900.0,0.0082283130827917,0.0082283130827917,0.0034699067533201997,0.0034699067533201997,0.0116982198361118,0.0116982198361118
51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",734,14115.0,69880.0,0.7620262132483175,0.7620262132483175,0.3407722281261069,0.11014868948504469,1.1027984413744245,0.6644962923408083
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",657,65700.0,48170.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",658,8760.0,50900.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",659,22350.0,50940.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",660,174430.0,47060.0,0.0002751820214413,0.0002751820214413,8.599438170039558e-05,8.599438170039558e-05,0.0003611764031417,0.0003611764031417
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",661,5310.0,50330.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",662,70110.0,46600.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",663,18970.0,50190.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",664,13810.0,52940.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4041,Machinists,665,298790.0,57390.0,0.0,0.0,5.0202483349499996e-05,5.0202483349499996e-05,5.0202483349499996e-05,5.0202483349499996e-05
51-4051,Metal-Refining Furnace Operators and Tenders,666,20330.0,57290.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4052,"Pourers and Casters, Metal",667,5830.0,51320.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4061,"Model Makers, Metal and Plastic",668,3230.0,65840.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4062,"Patternmakers, Metal and Plastic",669,1570.0,57930.0,0.0140127388535031,0.0140127388535031,0.0,0.0,0.0140127388535031,0.0140127388535031
51-4071,Foundry Mold and Coremakers,670,12720.0,46910.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",671,154820.0,44130.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",672,129850.0,48590.0,0.0012321909896033,0.0012321909896033,0.0007701193685021,0.0007701193685021,0.0020023103581055003,0.0020023103581055003
51-4111,Tool and Die Makers,673,55130.0,65100.0,7.255577725370001e-05,7.255577725370001e-05,0.0,0.0,7.255577725370001e-05,7.255577725370001e-05
51-4121,"Welders, Cutters, Solderers, and Brazers",674,424040.0,55100.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",675,36290.0,49270.0,0.0,0.0,0.0,0.0,0.0,0.0
